Cliente;Auto;Ubicación;Fecha;Pago;Seguro Empresa
2123;146;189;1/4/2016;Credito;SI
2262;75;103;16/7/2018;Efectivo;NO
1360;110;268;8/6/2018;Credito;NO
3839;94;577;31/8/2019;Efectivo;NO
3290;103;337;21/1/2015;Credito;NO
498;36;278;8/7/2016;Credito;NO
2854;138;448;18/2/2016;Credito;SI
1027;133;574;27/12/2019;Efectivo;SI
1652;7;224;8/9/2017;Credito;NO
866;55;186;18/12/2016;Efectivo;NO
3134;130;250;15/3/2016;Efectivo;NO
1513;151;294;6/6/2016;Efectivo;SI
1339;129;47;24/6/2018;Efectivo;NO
1043;89;261;26/3/2019;Efectivo;NO
353;73;163;24/12/2016;Credito;NO
1649;49;395;19/2/2018;Efectivo;NO
1921;152;509;6/11/2018;Credito;SI
1167;104;56;23/5/2019;Credito;NO
388;7;105;6/11/2017;Efectivo;SI
2292;32;416;2/1/2015;Credito;NO
3185;26;390;4/3/2016;Efectivo;SI
3314;114;549;26/10/2016;Credito;NO
485;80;425;3/3/2019;Efectivo;SI
2834;69;503;8/5/2015;Credito;NO
2092;98;543;9/12/2017;Efectivo;NO
2993;157;571;24/10/2015;Credito;NO
1371;72;247;26/1/2015;Credito;NO
3185;117;40;27/9/2017;Efectivo;SI
752;130;17;2/4/2015;Efectivo;NO
1061;3;271;16/1/2017;Credito;NO
609;134;218;29/6/2017;Credito;NO
116;134;309;12/10/2015;Efectivo;SI
1426;148;367;26/11/2015;Efectivo;NO
2579;25;418;9/5/2015;Efectivo;NO
1025;149;487;21/10/2019;Efectivo;NO
2551;150;382;10/6/2019;Credito;SI
2139;110;288;22/5/2017;Efectivo;SI
2559;95;222;17/6/2015;Efectivo;SI
3009;101;588;4/4/2018;Efectivo;NO
929;156;148;22/9/2016;Credito;SI
1201;143;344;24/5/2018;Credito;NO
2079;18;508;5/8/2018;Efectivo;NO
2293;138;238;3/10/2016;Credito;SI
1245;73;588;23/5/2019;Credito;SI
526;57;196;1/12/2015;Credito;NO
1707;125;376;8/7/2019;Credito;NO
3186;33;536;8/5/2018;Credito;SI
2930;7;320;5/7/2019;Efectivo;SI
247;93;395;21/2/2015;Credito;SI
2448;11;202;25/6/2015;Efectivo;NO
2096;67;529;26/8/2019;Efectivo;NO
511;2;567;31/12/2016;Efectivo;NO
1832;112;371;16/9/2017;Credito;SI
3423;32;591;22/5/2017;Efectivo;NO
1248;51;124;4/9/2019;Credito;NO
3709;12;385;13/6/2017;Efectivo;NO
620;108;490;11/12/2017;Efectivo;NO
1555;141;175;4/8/2017;Efectivo;NO
3498;112;272;1/4/2019;Credito;NO
1591;124;388;15/11/2017;Efectivo;NO
3866;150;133;5/11/2018;Efectivo;SI
2441;126;161;24/2/2019;Credito;NO
2404;124;367;22/11/2015;Efectivo;SI
2314;118;334;2/11/2015;Credito;SI
2116;128;412;9/7/2016;Credito;NO
3831;137;288;5/6/2017;Credito;NO
3942;39;178;13/11/2016;Efectivo;SI
1274;117;537;28/5/2016;Credito;SI
2392;120;225;17/9/2019;Efectivo;SI
2433;141;212;13/7/2017;Credito;NO
1495;78;273;16/5/2017;Efectivo;SI
1906;13;522;15/7/2016;Credito;NO
1400;83;325;18/4/2017;Credito;NO
1539;53;301;13/2/2017;Efectivo;SI
3651;16;293;18/5/2015;Efectivo;SI
3684;14;25;16/11/2018;Efectivo;SI
980;4;425;27/11/2016;Credito;SI
2974;50;488;10/2/2017;Credito;NO
3916;102;196;12/8/2016;Efectivo;SI
3870;51;263;31/8/2016;Credito;NO
3820;122;300;17/4/2018;Efectivo;NO
1919;34;177;17/8/2018;Credito;NO
1931;37;293;23/8/2019;Efectivo;SI
3940;4;581;15/4/2019;Efectivo;SI
1153;147;471;1/5/2017;Credito;SI
3203;141;442;25/9/2016;Credito;NO
1854;144;137;17/7/2019;Credito;NO
1585;86;336;17/9/2019;Efectivo;SI
942;39;192;16/6/2019;Credito;SI
430;136;334;5/11/2019;Efectivo;SI
2873;9;298;18/11/2016;Credito;SI
1823;114;184;26/3/2015;Credito;NO
2367;82;358;31/3/2017;Credito;NO
1302;56;244;26/9/2016;Credito;NO
3925;5;1;17/5/2019;Credito;NO
1152;149;47;20/3/2016;Credito;SI
1652;21;379;15/3/2018;Credito;SI
3888;105;264;2/12/2019;Credito;NO
3321;152;178;30/11/2017;Efectivo;SI
2624;35;338;25/7/2015;Efectivo;SI
1109;39;332;26/8/2018;Efectivo;SI
2481;37;142;27/8/2017;Efectivo;SI
1029;135;600;18/12/2015;Efectivo;SI
1698;25;472;13/4/2017;Credito;SI
3367;88;541;7/2/2018;Credito;SI
660;130;509;26/2/2018;Efectivo;SI
3590;5;325;20/5/2015;Efectivo;SI
2816;65;395;24/2/2019;Credito;NO
2995;144;254;3/12/2019;Efectivo;NO
374;106;248;4/5/2015;Efectivo;NO
851;138;366;12/2/2016;Credito;SI
3408;128;507;28/5/2018;Efectivo;NO
1448;80;15;13/2/2017;Credito;NO
841;65;125;7/1/2016;Credito;SI
3255;110;174;19/5/2019;Efectivo;NO
3000;118;364;2/1/2017;Credito;SI
2853;99;353;9/7/2016;Efectivo;SI
1779;144;430;7/2/2018;Efectivo;SI
3207;57;29;11/12/2016;Credito;SI
3772;20;441;27/4/2018;Credito;NO
3677;99;582;5/10/2017;Efectivo;SI
2397;87;184;1/10/2019;Credito;SI
447;17;125;22/3/2019;Credito;SI
1065;124;233;28/12/2016;Credito;NO
3606;120;536;11/7/2017;Credito;SI
1085;92;239;21/10/2015;Efectivo;SI
1635;2;256;12/7/2018;Credito;SI
294;92;173;10/9/2017;Credito;SI
2125;39;107;19/3/2018;Efectivo;NO
388;116;249;22/9/2016;Credito;NO
777;79;246;26/10/2018;Credito;SI
688;94;125;18/10/2016;Efectivo;SI
642;107;487;6/3/2016;Efectivo;SI
3215;136;191;31/3/2017;Efectivo;SI
3133;127;573;23/7/2015;Efectivo;SI
3235;10;144;6/11/2016;Efectivo;SI
2729;2;84;26/3/2018;Efectivo;NO
1823;59;105;3/9/2017;Credito;NO
623;28;228;7/12/2019;Efectivo;SI
2894;39;488;27/7/2017;Credito;SI
2363;75;43;3/8/2016;Credito;NO
1573;33;538;26/5/2016;Credito;SI
3995;58;559;18/1/2017;Credito;SI
1622;118;91;8/9/2016;Efectivo;SI
584;34;70;20/10/2017;Efectivo;NO
833;9;505;9/5/2015;Efectivo;NO
929;100;555;10/1/2018;Credito;NO
2882;78;323;22/9/2015;Efectivo;NO
2563;112;436;29/9/2015;Efectivo;NO
2111;45;561;5/12/2018;Credito;SI
3506;56;329;27/2/2016;Efectivo;SI
795;30;35;13/5/2016;Efectivo;SI
301;109;54;24/10/2018;Efectivo;SI
1926;125;349;2/5/2015;Credito;NO
3817;17;435;11/6/2019;Efectivo;SI
1953;118;182;6/2/2018;Efectivo;SI
3536;34;341;20/4/2019;Efectivo;NO
1676;116;426;10/12/2018;Credito;NO
1492;55;35;24/9/2018;Credito;SI
3102;139;585;19/1/2017;Credito;NO
1634;123;121;1/6/2019;Efectivo;SI
3660;131;408;1/7/2016;Efectivo;NO
2159;60;74;10/7/2017;Credito;SI
521;4;437;8/8/2017;Credito;NO
3007;138;163;22/7/2018;Credito;SI
3374;79;42;13/2/2019;Credito;SI
2833;120;193;7/1/2018;Efectivo;SI
26;154;339;6/6/2019;Credito;SI
2858;2;87;5/4/2015;Efectivo;SI
1795;13;451;30/1/2019;Credito;NO
1629;142;290;7/6/2018;Credito;SI
554;55;266;10/8/2017;Efectivo;NO
2051;74;182;9/12/2016;Credito;NO
3589;37;603;21/11/2016;Credito;SI
146;9;64;28/9/2017;Efectivo;SI
2413;2;519;7/2/2017;Efectivo;NO
1278;33;604;25/12/2016;Efectivo;SI
566;23;520;4/1/2019;Efectivo;NO
3151;21;376;4/6/2015;Credito;SI
1966;116;51;10/2/2015;Efectivo;NO
2329;53;14;18/11/2016;Efectivo;NO
961;25;468;5/11/2019;Credito;SI
790;21;516;16/6/2015;Efectivo;SI
1757;25;328;28/6/2018;Credito;SI
2620;62;154;30/10/2017;Efectivo;NO
805;8;31;6/4/2017;Efectivo;SI
3472;112;78;16/4/2015;Efectivo;SI
2502;111;447;5/11/2015;Efectivo;NO
1884;108;499;22/5/2018;Efectivo;NO
3837;143;281;12/4/2016;Credito;SI
1829;133;504;18/8/2015;Efectivo;NO
3175;13;293;15/1/2018;Efectivo;NO
126;12;34;3/11/2015;Credito;NO
3126;6;171;9/11/2018;Efectivo;NO
664;2;293;19/10/2015;Efectivo;SI
63;20;358;15/12/2018;Credito;NO
1467;144;452;4/5/2018;Credito;NO
3927;28;32;25/6/2017;Credito;SI
1913;143;184;29/7/2016;Credito;NO
1986;97;396;20/1/2015;Credito;NO
1896;21;540;13/7/2015;Efectivo;SI
1609;46;257;27/7/2016;Credito;SI
2313;93;521;18/6/2016;Credito;NO
348;71;545;26/9/2018;Efectivo;NO
1422;35;143;13/3/2019;Efectivo;NO
1256;85;144;25/9/2015;Credito;NO
2685;71;294;16/7/2019;Efectivo;NO
2380;147;302;5/12/2016;Credito;SI
901;66;117;11/8/2017;Credito;NO
795;6;472;11/11/2016;Efectivo;SI
2235;93;359;6/8/2015;Credito;NO
104;73;438;25/3/2017;Credito;NO
2481;115;261;11/3/2019;Efectivo;NO
3711;66;275;15/7/2015;Efectivo;SI
451;152;366;12/4/2018;Efectivo;SI
88;126;466;2/7/2016;Credito;SI
3979;79;210;11/5/2018;Credito;SI
3358;5;471;6/2/2019;Efectivo;NO
1473;40;573;5/2/2018;Efectivo;NO
2782;60;226;29/1/2017;Credito;SI
1566;127;248;20/6/2015;Efectivo;NO
873;142;443;1/10/2019;Credito;NO
837;100;491;11/8/2016;Efectivo;NO
2661;140;43;19/3/2015;Efectivo;SI
429;32;587;8/6/2016;Credito;NO
145;130;134;22/8/2016;Credito;SI
821;1;45;24/6/2017;Efectivo;NO
2772;15;77;13/7/2015;Credito;SI
295;11;603;1/12/2019;Efectivo;NO
478;106;332;9/10/2019;Efectivo;NO
2388;21;181;2/3/2016;Efectivo;NO
3695;24;194;3/8/2016;Credito;NO
2618;113;576;16/1/2015;Efectivo;NO
403;92;403;26/1/2018;Efectivo;SI
3535;39;277;25/6/2015;Credito;SI
893;110;87;18/7/2017;Efectivo;SI
3216;153;62;1/3/2017;Efectivo;SI
3696;114;441;13/12/2016;Efectivo;SI
51;140;197;16/2/2017;Efectivo;SI
3079;16;31;11/10/2016;Credito;SI
1851;84;430;18/1/2015;Efectivo;SI
3991;141;570;17/3/2018;Efectivo;NO
55;148;359;14/8/2016;Credito;SI
1870;149;551;7/7/2018;Credito;SI
1873;96;100;21/2/2017;Efectivo;NO
2515;2;424;7/1/2017;Efectivo;SI
148;7;413;4/3/2018;Efectivo;NO
2413;36;250;9/9/2015;Efectivo;NO
967;113;41;16/10/2018;Credito;NO
2996;47;401;13/4/2016;Credito;NO
35;149;219;22/2/2016;Credito;SI
84;68;160;7/6/2017;Efectivo;SI
3317;125;548;30/1/2018;Efectivo;NO
362;111;186;9/3/2017;Credito;SI
3917;86;537;13/12/2017;Efectivo;NO
335;84;487;31/12/2018;Efectivo;NO
402;151;74;19/1/2016;Efectivo;NO
103;39;482;30/7/2019;Efectivo;NO
275;102;504;21/7/2018;Credito;NO
3231;114;310;29/11/2018;Credito;NO
2200;74;297;10/7/2018;Efectivo;SI
978;98;461;15/8/2017;Credito;NO
2390;129;89;18/7/2018;Credito;SI
3530;153;69;8/5/2019;Efectivo;SI
2474;129;152;28/10/2017;Credito;NO
482;86;232;16/5/2019;Credito;SI
1311;64;226;3/4/2018;Credito;SI
3125;38;552;4/8/2017;Credito;NO
1415;104;150;5/8/2015;Credito;NO
1236;88;69;2/3/2017;Efectivo;SI
3570;92;504;9/9/2016;Efectivo;SI
2892;2;404;14/11/2018;Efectivo;NO
653;123;455;4/7/2019;Efectivo;SI
3580;52;54;29/1/2018;Efectivo;SI
3053;156;290;26/12/2017;Credito;SI
2867;97;475;14/3/2017;Efectivo;SI
2945;44;557;19/10/2017;Efectivo;NO
3465;62;171;3/1/2017;Credito;SI
3731;111;155;16/3/2016;Efectivo;SI
108;79;406;2/2/2016;Credito;NO
940;22;314;7/4/2016;Credito;SI
1456;76;358;28/11/2018;Credito;NO
185;105;98;5/5/2016;Credito;NO
1609;141;540;16/2/2017;Credito;SI
2126;100;61;20/10/2016;Credito;NO
1202;20;448;6/5/2015;Efectivo;SI
315;30;586;9/10/2019;Credito;NO
113;50;293;22/6/2016;Credito;NO
3298;107;429;18/8/2015;Credito;NO
2585;21;322;5/7/2017;Efectivo;SI
3772;116;344;3/11/2018;Efectivo;SI
2030;50;363;26/2/2018;Credito;SI
547;12;62;26/1/2015;Efectivo;NO
2181;84;193;25/12/2018;Efectivo;NO
573;52;494;11/7/2016;Credito;NO
47;137;113;20/10/2018;Efectivo;SI
2955;46;157;29/10/2019;Efectivo;NO
2614;123;529;23/12/2018;Credito;NO
803;77;372;14/10/2017;Efectivo;SI
3299;18;190;30/11/2019;Efectivo;SI
3269;15;192;10/5/2016;Efectivo;NO
3193;141;77;17/10/2019;Credito;NO
3488;21;428;6/4/2015;Credito;NO
3676;17;250;29/5/2018;Credito;NO
725;86;549;1/7/2019;Credito;NO
247;25;65;4/1/2015;Efectivo;NO
1001;94;541;14/7/2015;Efectivo;NO
3711;25;255;27/7/2015;Efectivo;NO
3038;125;462;29/9/2018;Credito;NO
1699;131;528;2/3/2019;Efectivo;SI
1785;106;589;16/8/2016;Efectivo;SI
3373;155;95;18/12/2016;Credito;SI
2673;56;533;30/4/2018;Credito;NO
2721;86;72;23/10/2017;Efectivo;NO
993;125;414;9/7/2015;Efectivo;NO
1349;93;99;24/4/2019;Efectivo;NO
3530;103;342;1/12/2016;Credito;NO
1875;88;122;10/12/2017;Efectivo;NO
971;126;509;12/4/2019;Efectivo;SI
2567;86;50;14/12/2018;Efectivo;NO
1331;50;208;3/7/2016;Efectivo;SI
1603;108;104;11/9/2016;Efectivo;NO
3347;82;203;18/11/2019;Efectivo;SI
2440;81;405;1/12/2016;Credito;NO
315;121;478;5/3/2017;Efectivo;NO
2452;104;151;10/10/2018;Efectivo;SI
2863;29;313;19/7/2017;Efectivo;SI
3265;53;540;20/6/2017;Efectivo;SI
1845;12;260;17/12/2019;Credito;NO
3433;42;143;13/4/2015;Credito;SI
2086;153;493;25/1/2015;Efectivo;NO
3606;71;184;26/4/2018;Credito;SI
1047;104;25;31/3/2016;Credito;NO
538;120;29;22/4/2015;Efectivo;SI
852;117;521;20/2/2019;Credito;SI
287;147;569;10/4/2015;Credito;SI
1874;49;130;28/3/2019;Efectivo;SI
2743;131;257;25/6/2017;Credito;NO
55;156;224;10/2/2016;Efectivo;SI
3835;35;118;12/2/2016;Efectivo;NO
3750;119;83;19/11/2019;Credito;SI
292;105;267;10/2/2019;Credito;NO
80;145;177;26/2/2015;Efectivo;NO
2589;90;154;4/1/2015;Efectivo;SI
614;152;150;7/2/2017;Credito;SI
421;68;271;12/3/2015;Efectivo;SI
2381;52;469;21/12/2017;Credito;SI
1426;13;375;28/11/2015;Efectivo;SI
1141;41;500;10/10/2017;Credito;NO
1474;154;356;9/1/2018;Credito;SI
87;120;98;24/1/2016;Efectivo;SI
891;153;171;18/4/2018;Efectivo;SI
2309;33;84;2/2/2017;Efectivo;SI
23;106;477;8/10/2016;Credito;NO
1398;42;129;11/4/2017;Efectivo;SI
2625;138;482;17/11/2019;Efectivo;SI
788;62;372;5/12/2017;Credito;SI
2984;76;302;9/5/2016;Efectivo;NO
3610;88;563;23/11/2017;Credito;NO
625;17;488;19/4/2017;Efectivo;NO
882;81;12;3/8/2016;Credito;SI
2654;19;396;4/8/2019;Efectivo;NO
3794;48;458;24/1/2018;Efectivo;SI
1382;98;306;29/1/2016;Efectivo;NO
3074;18;533;17/4/2015;Credito;SI
140;126;421;21/10/2018;Efectivo;SI
1860;5;261;24/4/2017;Efectivo;SI
1734;135;126;22/5/2019;Efectivo;SI
2503;147;28;12/7/2018;Efectivo;SI
3166;7;279;12/6/2018;Credito;SI
3036;133;512;6/3/2019;Efectivo;NO
1277;27;543;21/6/2019;Efectivo;SI
110;16;556;7/10/2018;Efectivo;NO
63;96;350;11/11/2017;Credito;NO
1727;7;1;9/4/2017;Efectivo;NO
1311;84;279;6/7/2017;Credito;SI
2598;4;290;12/5/2016;Efectivo;SI
3855;124;509;24/10/2019;Credito;NO
2469;127;577;17/6/2017;Credito;NO
3145;92;8;13/3/2017;Efectivo;NO
3622;104;413;13/6/2016;Credito;SI
1609;149;114;7/7/2016;Efectivo;SI
1367;21;561;30/7/2016;Efectivo;SI
1042;13;580;19/6/2017;Efectivo;SI
2374;78;260;9/11/2019;Efectivo;NO
3905;156;312;21/3/2016;Credito;NO
3745;79;172;21/11/2017;Credito;SI
2853;154;491;17/10/2016;Credito;SI
2410;132;115;10/5/2016;Efectivo;SI
534;10;105;21/9/2017;Efectivo;SI
2697;15;526;6/12/2017;Credito;SI
3136;85;407;24/4/2016;Efectivo;NO
841;12;312;24/3/2017;Efectivo;NO
3795;34;567;15/12/2017;Efectivo;NO
1119;50;171;14/4/2015;Credito;NO
2138;24;213;19/7/2019;Efectivo;NO
1042;115;15;27/7/2015;Credito;SI
2277;90;265;1/5/2017;Credito;NO
712;27;98;25/5/2017;Credito;NO
1366;105;63;4/6/2015;Efectivo;NO
3590;126;445;10/6/2018;Efectivo;NO
2222;98;123;21/10/2016;Efectivo;SI
3309;98;188;13/12/2015;Efectivo;NO
1992;130;184;31/12/2016;Efectivo;NO
3418;52;215;6/11/2019;Efectivo;NO
536;47;342;12/12/2018;Efectivo;SI
2376;152;301;31/5/2018;Credito;NO
1656;139;48;21/1/2017;Efectivo;NO
1063;125;346;16/12/2019;Efectivo;SI
874;127;514;1/11/2016;Credito;SI
2545;13;277;21/12/2016;Efectivo;NO
2814;143;405;26/4/2019;Credito;SI
3418;44;1;5/8/2019;Credito;NO
1260;66;1;23/10/2015;Efectivo;SI
901;6;461;14/11/2016;Credito;NO
3789;82;355;11/3/2018;Efectivo;SI
2392;52;525;19/7/2017;Credito;NO
1160;65;98;6/9/2016;Efectivo;NO
2534;35;31;4/6/2017;Efectivo;NO
3979;82;228;10/11/2018;Credito;NO
814;46;280;23/12/2016;Credito;NO
2113;140;426;17/7/2015;Efectivo;SI
3996;60;66;9/11/2015;Efectivo;NO
3253;93;552;21/4/2017;Credito;NO
3160;128;574;17/4/2016;Credito;NO
3435;131;466;24/1/2015;Credito;NO
3028;60;222;20/5/2018;Efectivo;NO
556;72;361;13/5/2017;Credito;NO
1062;82;472;8/5/2017;Efectivo;SI
1458;3;599;28/11/2016;Credito;SI
662;79;270;9/2/2017;Credito;NO
1226;151;202;28/1/2019;Efectivo;NO
1675;113;155;15/3/2019;Credito;SI
1642;4;458;18/5/2016;Efectivo;SI
1561;154;278;23/4/2016;Efectivo;NO
3046;90;122;17/1/2015;Efectivo;SI
467;124;553;7/11/2018;Efectivo;NO
529;5;260;29/10/2018;Efectivo;SI
1283;30;136;27/12/2018;Credito;SI
2595;51;145;8/1/2019;Efectivo;NO
107;39;435;13/6/2016;Credito;SI
303;88;17;3/3/2015;Efectivo;SI
3400;142;445;10/3/2018;Credito;SI
151;112;537;22/2/2015;Efectivo;SI
1776;3;504;23/1/2015;Efectivo;NO
3874;31;481;13/3/2016;Credito;SI
1054;95;542;25/12/2018;Credito;SI
3595;58;251;13/6/2017;Efectivo;NO
84;89;365;2/1/2017;Credito;SI
644;146;265;25/2/2018;Efectivo;SI
1158;85;502;5/6/2016;Efectivo;SI
2804;21;342;17/12/2017;Credito;NO
224;119;160;23/7/2019;Efectivo;NO
679;63;63;28/7/2018;Credito;NO
1251;125;205;18/7/2016;Efectivo;NO
1298;93;117;15/2/2016;Efectivo;NO
2964;82;211;4/7/2017;Credito;NO
2724;137;479;9/12/2018;Credito;NO
1711;6;338;5/12/2018;Credito;SI
3887;13;404;6/5/2019;Efectivo;NO
1589;143;164;19/1/2017;Credito;NO
3235;152;379;1/9/2017;Efectivo;NO
2990;3;108;12/9/2016;Credito;NO
1632;119;94;24/1/2016;Credito;NO
3300;45;583;16/4/2015;Credito;SI
3567;7;72;13/9/2019;Credito;NO
1708;26;534;11/7/2015;Credito;NO
1365;87;214;20/7/2016;Credito;SI
1059;87;568;25/4/2015;Efectivo;NO
122;11;530;16/9/2019;Efectivo;NO
2276;76;584;20/7/2015;Efectivo;SI
1870;106;96;9/2/2015;Efectivo;NO
2959;7;138;13/11/2018;Efectivo;NO
1853;110;385;26/10/2019;Credito;SI
2199;137;602;11/2/2019;Credito;SI
14;76;52;27/11/2019;Credito;SI
3973;97;5;11/7/2017;Efectivo;SI
3926;77;366;21/6/2018;Efectivo;SI
1131;81;546;17/2/2019;Credito;NO
2681;136;462;3/3/2018;Efectivo;SI
3207;106;36;6/3/2018;Efectivo;NO
2931;42;68;16/5/2016;Credito;SI
3643;14;523;6/4/2018;Efectivo;SI
247;136;49;20/7/2015;Efectivo;SI
1946;47;313;30/9/2015;Credito;NO
2996;21;22;18/1/2016;Efectivo;SI
1;132;207;3/4/2018;Credito;NO
1991;26;309;30/8/2017;Credito;NO
2671;148;343;9/11/2019;Efectivo;SI
2783;93;50;23/7/2019;Efectivo;NO
983;111;545;29/10/2017;Credito;SI
3097;6;549;23/2/2015;Efectivo;NO
494;139;306;17/11/2015;Efectivo;NO
394;118;400;14/3/2015;Credito;SI
1021;33;539;30/11/2018;Efectivo;SI
639;88;191;13/9/2015;Credito;NO
3088;134;481;16/6/2017;Efectivo;NO
3583;29;46;21/6/2015;Efectivo;NO
1339;146;10;5/12/2019;Credito;NO
3567;36;8;1/7/2018;Efectivo;SI
2168;42;252;13/3/2015;Credito;NO
1768;156;105;17/9/2017;Efectivo;SI
2473;66;512;25/1/2019;Efectivo;SI
3745;109;507;24/4/2015;Efectivo;SI
1603;135;461;18/4/2017;Efectivo;NO
1969;13;290;25/9/2018;Credito;SI
3180;143;8;23/12/2015;Credito;SI
2127;118;386;19/7/2015;Efectivo;NO
517;62;454;27/8/2018;Efectivo;SI
2841;39;158;11/5/2019;Credito;NO
813;47;74;29/1/2015;Credito;NO
1706;32;12;4/8/2019;Credito;SI
2410;37;524;20/3/2019;Efectivo;SI
292;52;298;30/5/2018;Efectivo;NO
3153;53;180;2/5/2017;Efectivo;SI
1584;56;462;3/4/2019;Credito;SI
2929;51;142;27/12/2018;Efectivo;SI
3791;100;51;23/7/2016;Credito;NO
1681;61;483;30/9/2015;Efectivo;NO
2414;11;89;10/3/2015;Credito;NO
3309;89;163;29/4/2016;Credito;SI
2275;62;558;5/4/2016;Credito;SI
206;100;261;14/1/2019;Efectivo;SI
2219;142;568;22/10/2015;Credito;SI
2670;148;513;29/3/2017;Efectivo;NO
1313;33;525;8/10/2016;Efectivo;SI
1753;5;408;15/9/2019;Efectivo;NO
2324;70;8;5/10/2016;Efectivo;NO
541;115;134;4/10/2016;Efectivo;SI
1376;60;84;21/9/2019;Credito;SI
3920;7;40;24/5/2018;Efectivo;NO
300;97;231;24/6/2016;Credito;SI
2790;38;380;8/9/2016;Efectivo;NO
2665;112;57;1/5/2017;Efectivo;SI
1981;98;425;23/10/2018;Efectivo;NO
440;32;92;18/12/2019;Efectivo;NO
2050;84;78;7/6/2017;Efectivo;SI
2292;105;377;21/5/2017;Credito;NO
745;107;385;6/1/2015;Credito;SI
1129;9;540;2/9/2018;Credito;NO
1232;90;202;1/9/2018;Credito;NO
713;4;187;8/4/2015;Efectivo;NO
1416;71;169;4/4/2015;Credito;NO
3292;71;578;8/8/2015;Efectivo;NO
507;82;378;7/5/2018;Efectivo;NO
1299;98;106;5/8/2015;Efectivo;SI
3851;32;473;22/12/2015;Credito;NO
3470;139;233;1/11/2016;Efectivo;NO
2346;127;392;2/6/2015;Credito;NO
3886;77;224;14/9/2018;Efectivo;NO
1139;143;298;14/2/2018;Credito;NO
3694;71;67;11/7/2018;Credito;SI
2546;132;462;27/8/2019;Credito;SI
3787;6;179;6/10/2017;Credito;NO
2849;127;219;23/1/2015;Credito;NO
3804;119;570;16/10/2017;Efectivo;NO
3746;140;150;11/6/2018;Efectivo;NO
2730;45;496;18/2/2017;Efectivo;NO
2586;73;303;19/3/2018;Credito;NO
810;140;362;26/4/2015;Efectivo;NO
2996;34;492;19/8/2017;Efectivo;SI
572;102;98;5/8/2015;Efectivo;NO
1288;74;437;27/4/2019;Credito;SI
2796;152;228;20/1/2017;Efectivo;NO
2074;120;422;31/10/2018;Credito;NO
523;6;560;14/10/2017;Credito;SI
2997;41;565;29/4/2019;Credito;SI
263;94;418;31/8/2017;Credito;NO
14;57;298;17/8/2018;Efectivo;NO
2160;71;434;12/11/2019;Credito;SI
847;138;299;8/9/2015;Efectivo;NO
3754;151;109;9/10/2016;Efectivo;SI
2746;94;322;29/5/2018;Credito;NO
2502;27;234;4/10/2018;Efectivo;NO
3552;11;395;21/3/2018;Credito;NO
3333;149;338;27/4/2016;Credito;NO
2913;132;562;22/9/2018;Efectivo;SI
2586;90;531;14/7/2016;Efectivo;NO
3888;7;398;15/5/2016;Credito;SI
3821;100;283;5/9/2018;Credito;SI
3913;123;185;11/9/2017;Efectivo;NO
242;41;301;7/1/2015;Credito;NO
3783;61;358;6/4/2016;Credito;SI
3418;46;271;5/2/2019;Efectivo;NO
157;121;526;7/9/2016;Efectivo;NO
995;2;518;13/6/2015;Credito;NO
890;146;431;4/12/2018;Efectivo;SI
1993;78;120;27/8/2019;Credito;SI
3036;81;23;17/3/2019;Efectivo;SI
3325;82;407;16/7/2018;Credito;SI
3564;136;7;10/9/2019;Credito;NO
1125;4;535;13/1/2016;Efectivo;NO
2817;137;374;2/9/2017;Efectivo;NO
3645;146;443;23/3/2018;Credito;NO
2806;40;507;14/11/2019;Efectivo;NO
782;32;548;23/7/2016;Credito;NO
788;119;278;21/10/2019;Efectivo;NO
3101;142;218;30/8/2019;Efectivo;NO
3919;101;261;8/5/2015;Efectivo;SI
765;113;472;28/2/2017;Credito;NO
464;111;350;25/2/2018;Efectivo;NO
2543;87;402;3/7/2015;Credito;SI
2435;119;105;12/7/2018;Efectivo;NO
2537;61;56;1/1/2019;Credito;SI
2027;84;115;5/6/2016;Credito;SI
511;83;269;4/6/2018;Efectivo;SI
3848;120;489;1/10/2019;Efectivo;NO
2545;20;461;28/1/2018;Credito;SI
3952;11;78;20/9/2018;Efectivo;SI
422;44;185;9/8/2019;Efectivo;SI
309;73;305;29/10/2017;Efectivo;NO
1765;53;230;10/7/2018;Credito;SI
3774;142;563;11/7/2015;Efectivo;SI
457;109;288;4/7/2019;Efectivo;SI
3873;126;157;22/10/2015;Credito;NO
953;31;543;7/9/2016;Efectivo;SI
2980;98;446;20/6/2016;Efectivo;SI
520;28;389;25/11/2016;Efectivo;SI
1473;77;111;21/1/2019;Efectivo;NO
1923;145;589;22/4/2017;Credito;SI
3094;93;292;23/9/2015;Credito;NO
185;132;2;18/2/2018;Credito;SI
2084;5;594;29/5/2016;Credito;SI
2339;87;131;2/9/2018;Efectivo;NO
2164;18;68;4/11/2017;Credito;NO
217;44;55;22/9/2016;Credito;SI
2578;82;9;29/8/2018;Efectivo;SI
376;133;7;25/9/2016;Efectivo;NO
3920;92;371;26/10/2016;Efectivo;NO
2063;17;155;25/10/2019;Efectivo;NO
3865;34;63;5/8/2018;Credito;NO
787;149;294;17/10/2019;Credito;NO
966;59;100;1/11/2018;Credito;SI
707;81;538;28/8/2019;Efectivo;SI
580;62;300;7/6/2017;Efectivo;SI
3877;27;268;15/12/2018;Credito;NO
501;69;11;22/7/2019;Efectivo;SI
1378;135;51;2/2/2016;Credito;SI
1561;43;103;14/3/2019;Credito;SI
3924;154;133;14/10/2017;Efectivo;NO
